sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity	afn-researching-quantity	afn-reserved-future-supply	afn-future-supply-buyable	afn-fulfillable-quantity-local	afn-fulfillable-quantity-remote	afn-fc-transfer-quantity	afn-onhand-buyable-quantity	store
BELIZE-5GB-30D	B0H6MF1H4V	B0H6MF1H4V	Belice eSIM 5GB 30Days	New	53.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BENIN-20GB-30D	B0H6M7VGSZ	B0H6M7VGSZ	Benin eSIM 20GB 30Days	New	77.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BENIN-3GB-15D	B0H6M9YHDR	B0H6M9YHDR	Benin eSIM 3GB 15Days	New	18.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BENIN-5GB-30D	B0H6MHRNBH	B0H6MHRNBH	Benin eSIM 5GB 30Days	New	31.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BERMUDA-20GB-30D	B0H6MCGQ77	B0H6MCGQ77	Bermuda eSIM 20GB 30Days	New	101.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BERMUDA-3GB-15D	B0H6MDMTGH	B0H6MDMTGH	Bermuda eSIM 3GB 15Days	New	25.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BERMUDA-5GB-30D	B0H6MFM5X4	B0H6MFM5X4	Bermuda eSIM 5GB 30Days	New	33.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BE_20_30	B0FR9BVRCH	B0FR9BVRCH	Bélgica eSIM 20GB 30Days	New	19.83	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
BE_3_15	B0FR9G432K	B0FR9G432K	Bélgica eSIM 3GB 15Days	New	7.48	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
BE_5_30	B0FR9SXCW6	B0FR9SXCW6	Bélgica eSIM 5GB 30Days	New	8.64	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
BHUTAN-20GB-30D	B0H6M5WDSH	B0H6M5WDSH	Bután eSIM 20GB 30Days	New	58.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BHUTAN-3GB-15D	B0H6MJB588	B0H6MJB588	Bután eSIM 3GB 15Days	New	17.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BHUTAN-5GB-30D	B0H6M9C23Q	B0H6M9C23Q	Bután eSIM 5GB 30Days	New	19.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
BOLIVIA-20GB-30D	B0FR9RH588	B0FR9RH588	Bolivia eSIM 20GB 30Days	New	89.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
BOLIVIA-3GB-15D	B0FR8FKPKH	B0FR8FKPKH	Bolivia eSIM 3GB 15Days	New	24.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
BOSNIA-AND-HERZEGOVINA-3GB-15D	B0FR9G8ZVK	B0FR9G8ZVK	Bosnia y Herzegovina eSIM 3GB 15Days	New	11.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	4	1	0	0	0	0	
BOTSWANA-3GB-15D	B0FR9G7N2Q	B0FR9G7N2Q	Botswana eSIM 3GB 15Days	New	23.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
BRAZIL-20GB-30D	B0FR9KLZCR	B0FR9KLZCR	Brasil eSIM 20GB 30Days	New	33.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	1	19	0	0	0	0	
BRAZIL-3GB-15D	B0FR9G5LKV	B0FR9G5LKV	Brasil eSIM 3GB 15Days	New	10.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	1	19	0	0	0	0	
BRUNEI-DARUSSALAM-20GB-30D	B0FR9F971C	B0FR9F971C	Brunei Darussalam eSIM 20GB 30Days	New	66.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
BRUNEI-DARUSSALAM-3GB-15D	B0FR9KTJND	B0FR9KTJND	Brunei Darussalam eSIM 3GB 15Days	New	13.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
BULGARIA-3GB-15D	B0H6MCT4Y5	B0H6MCT4Y5	Bulgaria eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
BURKINA-FASO-3GB-15D	B0FR9HWFSK	B0FR9HWFSK	Burkina Faso eSIM 3GB 15Days	New	12.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
BURKINA-FASO-5GB-30D	B0FR9BWKSY	B0FR9BWKSY	Burkina Faso eSIM 5GB 30Days	New	29.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
CAMBODIA-20GB-30D	B0FR9GFJPL	B0FR9GFJPL	Camboya eSIM 20GB 30Days	New	26.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	2	3	0	0	0	0	
CAMBODIA-3GB-15D	B0FR8XKMJ4	B0FR8XKMJ4	Camboya eSIM 3GB 15Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	3	2	0	0	0	0	
CAMEROON-3GB-15D	B0FR9VJ1ZB	B0FR9VJ1ZB	Camerún eSIM 3GB 15Days	New	21.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CANADA-PREMIUM-20GB-30D	B0H6MJ9N4Y	B0H6MJ9N4Y	Canada eSIM 20GB 30Days Premium	New	29.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	0	20	0	0	0	0	
CANADA-PREMIUM-3GB-15D	B0H6MJ1HMJ	B0H6MJ1HMJ	Canada eSIM 3GB 15Days Premium	New	10.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	2	18	0	0	0	0	
CANADA-PREMIUM-5GB-30D	B0H6MPXGBN	B0H6MPXGBN	Canada eSIM 5GB 30Days Premium	New	15.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	0	20	0	0	0	0	
CAPE-VERDE-20GB-30D	B0H6M9VSPG	B0H6M9VSPG	Cabo Verde eSIM 20GB 30Days	New	163.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CAPE-VERDE-3GB-15D	B0H6M9R16H	B0H6M9R16H	Cabo Verde eSIM 3GB 15Days	New	32.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	2	3	0	0	0	0	
CAPE-VERDE-5GB-30D	B0H6MFG453	B0H6MFG453	Cabo Verde eSIM 5GB 30Days	New	54.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CAYMAN-ISLANDS-20GB-30D	B0H6MGXYNS	B0H6MGXYNS	Islas Caimán eSIM 20GB 30Days	New	95.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CAYMAN-ISLANDS-3GB-15D	B0H6MLHBD7	B0H6MLHBD7	Islas Caimán eSIM 3GB 15Days	New	26.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CAYMAN-ISLANDS-5GB-30D	B0H6M55MKK	B0H6M55MKK	Islas Caimán eSIM 5GB 30Days	New	35.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CENTRAL-AFRICAN-REPUBLIC-3GB-15D	B0FR9RK8FP	B0FR9RK8FP	República Centroafricana eSIM 3GB 15Days	New	21.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CENTRAL-AFRICAN-REPUBLIC-5GB-30D	B0FR9R3NMC	B0FR9R3NMC	República Centroafricana eSIM 5GB 30Days	New	33.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CHAD-3GB-15D	B0FR9SG4MK	B0FR9SG4MK	Chad eSIM 3GB 15Days	New	17.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CHAD-5GB-30D	B0FR9L414C	B0FR9L414C	Chad eSIM 5GB 30Days	New	28.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CHILE-3GB-15D	B0FR9RY1RT	B0FR9RY1RT	Chile eSIM 3GB 15Days	New	14.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	5	0	0	0	0	0	
CHINA-20GB-30D	B0FR9GD6X9	B0FR9GD6X9	China eSIM 20GB 30Days	New	18.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	5	0	0	0	0	0	
CHINA-3GB-15D	B0FR9QZ578	B0FR9QZ578	China eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
CHINA-5GB-30D	B0FR9HX7XH	B0FR9HX7XH	China eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CH_20_30	B0FRB6VY7S	B0FRB6VY7S	Suiza eSIM 20GB 30Days	New	16.76	No		Yes	0	0	0	0	100	96.03	0	100	0	0	20	0	0	0	0	0	
CH_3_15	B0FRB5LFVC	B0FRB5LFVC	Suiza eSIM 3GB 15Days	New	6.33	No		Yes	0	0	0	0	100	96.03	0	100	0	0	6	14	0	0	0	0	
CH_5_30	B0FRB7G4VW	B0FRB7G4VW	Suiza eSIM 5GB 30Days	New	8.64	No		Yes	0	0	0	0	100	96.03	0	100	0	0	8	12	0	0	0	0	
CN_20_30	B0FR9GD6X9	B0FR9GD6X9	China eSIM 20GB 30Days	New	19.83	No		Yes	0	0	0	0	30	96.03	5	25	0	0	5	0	0	0	0	0	
CN_3_15	B0FR9QZ578	B0FR9QZ578	China eSIM 3GB 15Days	New	7.48	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
CN_5_30	B0FR9HX7XH	B0FR9HX7XH	China eSIM 5GB 30Days	New	9.80	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
COLOMBIA-3GB-15D	B0FR9RL8W5	B0FR9RL8W5	Colombia eSIM 3GB 15Days	New	14.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	2	3	0	0	0	0	
COSTA-RICA-3GB-15D	B0FR9LNRMN	B0FR9LNRMN	Costa Rica eSIM 3GB 15Days	New	15.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	4	1	0	0	0	0	
COTE-D-IVOIRE-3GB-15D	B0FR9HW9DJ	B0FR9HW9DJ	Costa de Marfil eSIM 3GB 15Days	New	24.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	1	4	0	0	0	0	
COTE-D-IVOIRE-5GB-30D	B0FR9V5LYJ	B0FR9V5LYJ	Costa de Marfil eSIM 5GB 30Days	New	31.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
CROATIA-20GB-30D	B0FR9TYCSL	B0FR9TYCSL	Croacia eSIM 20GB 30Days	New	17.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	4	16	0	0	0	0	
CROATIA-3GB-15D	B0FR9GDKT1	B0FR9GDKT1	Croacia eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	1	19	0	0	0	0	
CROATIA-5GB-30D	B0FR9BVV58	B0FR9BVV58	Croacia eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	1	19	0	0	0	0	
CURACAO-20GB-30D	B0H6MF51WH	B0H6MF51WH	Curazao eSIM 20GB 30Days	New	79.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CURACAO-3GB-15D	B0H6M81JPM	B0H6M81JPM	Curazao eSIM 3GB 15Days	New	22.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CURACAO-5GB-30D	B0H6MGZLBC	B0H6MGZLBC	Curazao eSIM 5GB 30Days	New	29.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
CYPRUS-3GB-15D	B0FR8XJWWG	B0FR8XJWWG	Chipre eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
CYPRUS-5GB-30D	B0FR8XHWZV	B0FR8XHWZV	Chipre eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
CZECH-REPUBLIC-20GB-30D	B0FR9SVN9H	B0FR9SVN9H	República Checa eSIM 20GB 30Days	New	17.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
CZECH-REPUBLIC-3GB-15D	B0FR9SB2Q3	B0FR9SB2Q3	República Checa eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	2	0	0	0	0	
CZECH-REPUBLIC-5GB-30D	B0FR9BY2LF	B0FR9BY2LF	República Checa eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
DEMOCRATIC-REPUBLIC-OF-THE-CONGO-3GB-15D	B0H6LZL22Y	B0H6LZL22Y	República Democrática del Congo eSIM 3GB 15Days	New	14.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
DEMOCRATIC-REPUBLIC-OF-THE-CONGO-5GB-30D	B0H6M6L8Z8	B0H6M6L8Z8	República Democrática del Congo eSIM 5GB 30Days	New	22.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
DENMARK-20GB-30D	B0FR9QPF45	B0FR9QPF45	Dinamarca eSIM 20GB 30Days	New	15.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	4	1	0	0	0	0	
DENMARK-3GB-15D	B0FR9GSNP4	B0FR9GSNP4	Dinamarca eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
DENMARK-5GB-30D	B0FR8XQYR4	B0FR8XQYR4	Dinamarca eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
DE_20_30	B0GSZP9H94	B0GSZP9H94	Alemania eSIM 20GB 30Days	New	32.52	No		Yes	0	0	0	0	100	96.03	0	100	0	0	6	14	0	0	0	0	
DE_3_15	B0GSZBMLKV	B0GSZBMLKV	Alemania eSIM 3GB 15Days	New	9.93	No		Yes	0	0	0	0	100	181.08	0	100	0	0	0	20	0	0	0	0	
DE_5_30	B0GSZDYWLZ	B0GSZDYWLZ	Alemania eSIM 5GB 30Days	New	11.66	No		Yes	0	0	0	0	100	96.03	0	100	0	0	0	20	0	0	0	0	
DOMINICA-20GB-30D	B0H6MK8XTJ	B0H6MK8XTJ	Dominica eSIM 20GB 30Days	New	87.99	No		Yes	0	0	0	0	101	96.03	0	101	0	0	0	20	0	0	0	0	
DOMINICA-3GB-15D	B0H6M9H54M	B0H6M9H54M	Dominica eSIM 3GB 15Days	New	24.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	0	20	0	0	0	0	
DOMINICA-5GB-30D	B0H6M5HR32	B0H6M5HR32	Dominica eSIM 5GB 30Days	New	32.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	0	20	0	0	0	0	
DOMINICAN-REPUBLIC-20GB-30D	B0FR9C6DJF	B0FR9C6DJF	República Dominicana eSIM 20GB 30Days	New	39.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	4	16	0	0	0	0	
DOMINICAN-REPUBLIC-3GB-15D	B0FR9GSKZF	B0FR9GSKZF	República Dominicana eSIM 3GB 15Days	New	12.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
DOMINICAN-REPUBLIC-5GB-30D	B0FR9GQKCM	B0FR9GQKCM	República Dominicana eSIM 5GB 30Days	New	15.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	2	18	0	0	0	0	
DRC-20GB-30D	B0H6MZWFM7	B0H6MZWFM7	República Democrática del Congo eSIM 20GB 30Days	New	59.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
ECUADOR-3GB-15D	B0FR9RM6MP	B0FR9RM6MP	Ecuador eSIM 3GB 15Days	New	14.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
EGYPT-20GB-30D	B0FR9GQBGL	B0FR9GQBGL	Egipto eSIM 20GB 30Days	New	29.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	8	12	0	0	0	0	
EGYPT-3GB-15D	B0FR9C784N	B0FR9C784N	Egipto eSIM 3GB 15Days	New	10.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
EGYPT-5GB-30D	B0FR9LR5KJ	B0FR9LR5KJ	Egipto eSIM 5GB 30Days	New	15.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	17	3	0	0	0	0	
EG_20_30	B0FR9GQBGL	B0FR9GQBGL	Egipto eSIM 20GB 30Days	New	35.53	No		Yes	0	0	0	0	120	96.03	20	100	0	0	8	12	0	0	0	0	
EG_3_15	B0FR9C784N	B0FR9C784N	Egipto eSIM 3GB 15Days	New	10.96	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
EL-SALVADOR-3GB-15D	B0FR9LJ7X4	B0FR9LJ7X4	El Salvador eSIM 3GB 15Days	New	17.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
ESTONIA-20GB-30D	B0FR9L527N	B0FR9L527N	Estonia eSIM 20GB 30Days	New	15.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
ESTONIA-3GB-15D	B0FR9GST1S	B0FR9GST1S	Estonia eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	1	4	0	0	0	0	
ESTONIA-5GB-30D	B0FR9GQYKB	B0FR9GQYKB	Estonia eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	30	169.44	5	25	0	0	0	5	0	0	0	0	
ES_20_30	B0FRCMPGPL	B0FRCMPGPL	España eSIM 20GB 30Days	New	17.92	No		Yes	0	0	0	0	99	96.03	0	99	0	0	20	0	0	0	0	0	
ES_3_15	B0FRCDHTZ7	B0FRCDHTZ7	España eSIM 3GB 15Days	New	7.48	No		Yes	0	0	0	0	100	181.08	0	100	0	0	0	20	0	0	0	0	
ES_5_30	B0FRBQCLZN	B0FRBQCLZN	España eSIM 5GB 30Days	New	9.80	No		Yes	0	0	0	0	100	181.08	0	100	0	0	0	20	0	0	0	0	
EUROPE-40-AREAS-20GB-30D	B0FR9TNPV3	B0FR9TNPV3	Europa (más de 40 áreas) eSIM 20 GB 30 días	New	19.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	5	0	0	0	0	0	
EUROPE-40-AREAS-5GB-30D	B0FR9RYSSS	B0FR9RYSSS	Europa (más de 40 áreas) eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
FAROE-ISLANDS-20GB-30D	B0H6MB82ZV	B0H6MB82ZV	Islas Feroe eSIM 20GB 30Days	New	29.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FAROE-ISLANDS-3GB-15D	B0H6ML935Q	B0H6ML935Q	Islas Feroe eSIM 3GB 15Days	New	9.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FAROE-ISLANDS-5GB-30D	B0H6MF2TVH	B0H6MF2TVH	Islas Feroe eSIM 5GB 30Days	New	11.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FIJI-20GB-30D	B0H6MGBL3N	B0H6MGBL3N	Fiji eSIM 20GB 30Days	New	40.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FIJI-3GB-15D	B0H6MFLWYD	B0H6MFLWYD	Fiji eSIM 3GB 15Days	New	12.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FIJI-5GB-30D	B0H6MJ7GS6	B0H6MJ7GS6	Fiji eSIM 5GB 30Days	New	14.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FINLAND-3GB-15D	B0FR9GSND6	B0FR9GSND6	Finlandia eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
FINLAND-5GB-30D	B0FR9SB3BJ	B0FR9SB3BJ	Finlandia eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	1	4	0	0	0	0	
FRANCE-20GB-30D	B0FR9GPMC5	B0FR9GPMC5	Francia eSIM 20GB 30Days	New	15.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
FRANCE-3GB-15D	B0FR9C5ZB6	B0FR9C5ZB6	Francia eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	120	515.21	20	100	0	0	0	20	0	0	0	0	
FRANCE-5GB-30D	B0FR9LMDW5	B0FR9LMDW5	Francia eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	120	232.86	20	100	0	0	0	20	0	0	0	0	
FRENCH-GUIANA-20GB-30D	B0H6MDNXJJ	B0H6MDNXJJ	Guayana Francesa eSIM 20GB 30Days	New	17.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	1	4	0	0	0	0	
FRENCH-GUIANA-3GB-15D	B0H6MFD6Z3	B0H6MFD6Z3	Guayana Francesa eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FRENCH-GUIANA-5GB-30D	B0H6MGC352	B0H6MGC352	Guayana Francesa eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FRENCH-POLYNESIA-20GB-30D	B0H6M59GH9	B0H6M59GH9	Polinesia Francesa eSIM 20GB 30Days	New	242.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FRENCH-POLYNESIA-3GB-15D	B0H6MF6GHP	B0H6MF6GHP	Polinesia Francesa eSIM 3GB 15Days	New	47.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FRENCH-POLYNESIA-5GB-30D	B0H6MD2GXY	B0H6MD2GXY	Polinesia Francesa eSIM 5GB 30Days	New	66.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
FR_20_30	B0FR9GPMC5	B0FR9GPMC5	Francia eSIM 20GB 30Days	New	23.30	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
FR_3_15	B0FR9C5ZB6	B0FR9C5ZB6	Francia eSIM 3GB 15Days	New	8.64	No		Yes	0	0	0	0	120	515.21	20	100	0	0	0	20	0	0	0	0	
FR_5_30	B0FR9LMDW5	B0FR9LMDW5	Francia eSIM 5GB 30Days	New	10.96	No		Yes	0	0	0	0	120	232.86	20	100	0	0	0	20	0	0	0	0	
GABON-3GB-15D	B0FR9GPX9T	B0FR9GPX9T	Gabón eSIM 3GB 15Days	New	17.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
GAMBIA-3GB-15D	B0H2FTMBBQ	B0H2FTMBBQ	Gambia eSIM 3GB 15Days	New	35.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
GAMBIA-5GB-30D	B0H2FQ3QJ9	B0H2FQ3QJ9	Gambia eSIM 5GB 30Days	New	57.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
GB_20_30	B0FRDGCBTN	B0FRDGCBTN	Reino Unido eSIM 20GB 30Days	New	16.88	No		Yes	0	0	0	0	80	169.44	0	80	0	0	0	20	0	0	0	0	
GB_3_15	B0FRCPD8TS	B0FRCPD8TS	Reino Unido eSIM 3GB 15Days	New	5.15	No		Yes	0	0	0	0	81	169.44	0	81	0	0	0	20	0	0	0	0	
GB_5_30	B0FRDDRGJF	B0FRDDRGJF	Reino Unido eSIM 5GB 30Days	New	6.33	No		Yes	0	0	0	0	80	169.44	0	80	0	0	0	20	0	0	0	0	
GEORGIA-20GB-30D	B0FR9C73NK	B0FR9C73NK	Georgia eSIM 20GB 30Days	New	25.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	3	2	0	0	0	0	
GEORGIA-3GB-15D	B0FR9KMX2N	B0FR9KMX2N	Georgia eSIM 3GB 15Days	New	9.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	4	1	0	0	0	0	
GERMANY-20GB-30D	B0GSZP9H94	B0GSZP9H94	Alemania eSIM 20GB 30Days	New	15.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	6	14	0	0	0	0	
GERMANY-3GB-15D	B0GSZBMLKV	B0GSZBMLKV	Alemania eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	100	181.08	0	100	0	0	0	20	0	0	0	0	
GERMANY-5GB-30D	B0GSZDYWLZ	B0GSZDYWLZ	Alemania eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	100	96.03	0	100	0	0	0	20	0	0	0	0	
GHANA-20GB-30D	B0H6M9CG3G	B0H6M9CG3G	Ghana eSIM 20GB 30Days	New	40.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
GHANA-3GB-15D	B0H6M7CH6H	B0H6M7CH6H	Ghana eSIM 3GB 15Days	New	12.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
GHANA-5GB-30D	B0H6MD48NZ	B0H6MD48NZ	Ghana eSIM 5GB 30Days	New	14.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
GIBRALTAR-3GB-15D	B0FR8XSPMC	B0FR8XSPMC	Gibraltar eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	0	5	0	0	0	0	
GLOBAL139-5GB-30D	B0FR9VNTLY	B0FR9VNTLY	Global139 eSIM 5GB 30Days	New	42.99	No		Yes	0	0	0	0	30	96.03	5	25	0	0	5	0	0	0	0	0	
GREECE-20GB-30D	B0FR9KJGBG	B0FR9KJGBG	Grecia eSIM 20GB 30Days	New	17.99	No		Yes	0	0	0	0	120	96.03	20	100	0	0	0	20	0	0	0	0	
GREECE-3GB-15D	B0FR9L85F6	B0FR9L85F6	Grecia eSIM 3GB 15Days	New	8.99	No		Yes	0	0	0	0	120	206.97	20	100	0	0	0	20	0	0	0	0	
GREECE-5GB-30D	B0FR9C7SMF	B0FR9C7SMF	Grecia eSIM 5GB 30Days	New	9.99	No		Yes	0	0	0	0	120	258.75	20	100	0	0	0	20	0	0	0	0	
GREENLAND-20GB-30D	B0H6MBT3TW	B0H6MBT3TW	Groenlandia eSIM 20GB 30Days	New	113.99	No		Yes	0	0	0	0	25	96.03	0	25	0	0	0	5	0	0	0	0	
